,0
322,-10.298253247455285
323,-12.571583543030826
324,-9.455005912299674
325,-12.757891905971709
326,-20.683458655810075
327,-25.1446581605653
328,-25.3826389063044
329,-19.282796590559823
330,-12.973572010612374
331,-17.594549290010953
332,-29.29629786473708
333,-30.25960032330607
334,-21.722412100266222
335,-15.830021945650588
336,-23.6109087443892
337,-28.03095948623326
338,-26.559323638733677
339,-16.320042055865414
340,-4.8768087716755515
341,-9.105916903949621
342,-18.5612273244558
343,-19.296743792100063
344,-11.095155040644633
345,-9.808819910452208
346,-15.617825643405912
347,-17.338939735770712
348,-11.60519853707879
349,-10.1139009861212
350,-13.716785191764373
351,-17.054318917390507
352,-12.46074190682597
353,-10.47695529801859
354,-11.636364136103582
355,-15.536274676984437
356,-15.518799128900588
357,-12.50636070029898
358,-11.365976967008237
359,-12.564153853649685
360,-17.213258084534626
361,-23.439557123097345
362,-26.55981564705506
363,-21.584139224753034
364,-17.246060387199737
365,-19.92945307812174
366,-24.064223073805486
367,-25.05350757493117
368,-23.966118472115365
369,-17.89264980350628
370,-16.2261231124429
371,-26.167383569158645
372,-30.37671618015996
373,-25.4560208283984
374,-17.536294841572552
375,-14.769817415002809
376,-22.21836349763569
377,-30.540853035093416
378,-23.195339475663435
379,-10.921985860845535
380,-6.590085274873745
381,-16.659696430888676
382,-27.33344290795433
383,-25.838795861720158
384,-16.89543958438013
385,-15.16207379017084
386,-19.426357896262694
387,-25.4998985373595
388,-21.88584075452408
389,-18.534609124567428
390,-18.10785845999499
391,-26.82890658790212
392,-36.25455485873236
393,-36.44788321324426
394,-24.15605274229185
395,-17.12337431903481
396,-26.90570666764625
397,-40.20708117688889
398,-36.3945721471276
399,-20.856259867683306
400,-15.421652111818561
401,-25.416369761356265
402,-37.206897559440954
403,-29.458895477802372
404,-16.875036499031378
405,-19.11333148966728
406,-31.70565289724267
407,-37.92609164836944
408,-38.24486075845775
409,-33.66274672566336
410,-29.31150857266498
411,-30.799242428201325
412,-33.70255975283928
413,-34.296975901693294
414,-34.43461515718414
415,-32.667611416602824
416,-30.644396684627953
417,-32.97217571152337
418,-36.470664688736065
419,-36.571030272284865
420,-31.416284697789592
421,-29.157254712072927
422,-30.35060630595529
423,-28.450899841577133
424,-25.11244845639025
425,-32.52726208557466
426,-41.647394363308834
427,-43.42823567517678
428,-34.51708268196987
429,-30.041346144648116
430,-36.72182210458172
431,-42.23476508007421
432,-35.78394212930581
433,-26.895844783460657
434,-29.642363354881287
435,-38.08467997366108
436,-41.35165750715027
437,-35.422982911034325
438,-30.464579124220748
439,-32.92921177611249
440,-36.2483909732046
441,-31.394499661946455
442,-22.902978683930428
443,-19.592602207562468
444,-28.638191335533403
445,-35.40224421663391
446,-29.53943798388367
447,-14.714206918281205
448,-11.629726163909236
449,-22.211628762205518
450,-30.34282964574861
451,-30.02321016006453
452,-21.110779217872814
453,-13.215487861761616
454,-22.102135141451527
455,-29.47272830241703
456,-27.601188806035182
457,-14.602705872447398
458,-10.205250971529965
459,-24.327242944312186
460,-39.08324312397598
461,-34.957243630696155
462,-17.67391935689839
463,-17.696882248244293
464,-33.60513690677226
465,-44.39347358961764
466,-32.57169223154004
467,-14.63069531480746
468,-15.72409229223052
469,-35.58763982711362
470,-49.29758649665028
471,-41.04426151968631
472,-26.56869099463892
473,-30.869549325532653
474,-44.1316975712157
475,-48.01126019096443
476,-37.278510056304306
477,-29.674380692012853
478,-34.10354568298909
479,-46.23732210128165
480,-47.77370223741752
481,-35.98324209853347
482,-23.600135997924976
483,-31.455484456742873
484,-49.33759586578685
485,-53.474363958307165
486,-37.60739487057857
487,-21.41515428479367
488,-27.288178170685867
489,-48.109632156831715
490,-57.75566179037838
491,-48.813240976805226
492,-34.37450766019055
493,-38.324743257281284
494,-52.91482759011543
495,-59.536566810820965
496,-51.43066177856934
497,-40.83356359694643
498,-43.8163488945316
499,-59.398118841909366
500,-62.90649656169253
501,-52.84391264493728
502,-42.80677240809787
503,-42.66076503479663
504,-50.9033940687379
505,-51.65526328985524
506,-43.16511609868991
507,-37.00610230839562
508,-39.86304055352278
509,-44.08887766102166
510,-41.07441969977431
511,-34.27587446194751
512,-30.89449634697672
513,-36.023551962478976
514,-38.33365663781276
515,-36.6205041149815
516,-33.775260480153364
517,-35.80413013313517
518,-42.90620944740899
519,-43.136893880317224
520,-33.28840321756225
521,-32.7392590891763
522,-43.07545802423169
523,-47.95228599233259
524,-38.07977487726031
525,-26.827871325823335
526,-29.81643962653817
527,-40.582066885022385
528,-46.45413071186686
529,-41.961210188904644
530,-34.57234858604564
531,-39.11858273612305
532,-48.580260740907946
533,-50.95283165647368
534,-40.787753235332936
535,-31.61036943593022
536,-32.12962303296876
537,-43.00676886603234
538,-48.53142726705455
539,-45.95920742738124
540,-37.364818042436475
541,-33.95412200110595
542,-35.84784706078422
543,-37.41686580414605
544,-35.0872734831647
545,-27.62568357360261
546,-25.6163923110796
547,-30.934531897308016
548,-35.62124762636785
549,-32.3508618800344
550,-27.768953951786166
551,-29.214351019772177
552,-33.141947956663586
553,-31.972418067420673
554,-25.269281634437025
555,-18.687762926455274
556,-20.19031489152534
557,-23.609774338577076
558,-20.694306806455806
559,-15.106818719715482
560,-17.807737064807593
561,-18.7686376150139
562,-19.0433573257608
563,-14.572908093171941
564,-6.62378380418537
565,-10.240952666271827
566,-17.864612967534836
567,-19.253357231806973
568,-14.126637944129632
569,-7.873831846077617
570,-5.825189242845097
571,-14.55787923055668
572,-19.88755489458077
573,-16.18477177506508
574,-6.666577913348686
575,-3.541473680787247
576,-8.13403685883572
577,-13.023130848425001
578,-12.673353202980765
579,-11.142203784466115
580,-16.64201233832314
581,-18.18817100446954
582,-18.191347061624057
583,-16.176084055931167
584,-13.04049573937001
585,-14.402768245427783
586,-18.00433041613365
587,-15.841888551173147
588,-6.894334915592495
589,-6.455180689217905
590,-14.979008288763785
591,-20.96700045042946
592,-13.632522537589157
593,-3.790263094092083
594,-6.608956377731849
595,-18.28143366775168
596,-14.362248800531638
597,-0.007415019728981509
598,3.6213571779488323
599,-9.429073578645099
600,-19.166003953539306
601,-11.998267918897398
602,-1.4791429158067289
603,2.2644314385959614
604,-7.838698610868333
605,-16.94534323583415
606,-9.16599352581681
607,3.1329366929801985
608,1.9405493146685604
609,-7.8673227563225545
610,-10.603548503479466
611,-0.9815408833192825
612,12.95133612956448
613,17.141703232670363
614,10.026214763428097
615,4.306945657448624
616,8.687715839160544
617,21.318170689684443
618,22.703790954224676
619,13.553412680837258
620,12.45313058044101
621,21.240480406626236
622,30.78096128581706
623,29.41155763640314
624,20.246104292135474
625,15.046076431699985
626,24.85772417053644
627,36.32703231604748
628,34.162120084280765
629,20.203231331982618
630,17.93508893326048
631,28.09035794921982
632,36.13868163113662
633,28.347960646202235
634,17.589965691685286
635,20.323517025552988
636,34.13524515060367
637,40.92701218137653
638,32.27262164119732
639,18.766237034403428
640,18.485594273884423
641,29.86680800015546
642,38.91911621544878
643,29.08099231793249
644,14.561696676777697
645,17.33867042539043
646,36.52162509121919
647,42.69374419294774
648,27.185854278084257
649,13.344948318715124
650,20.418254697243754
651,35.62395412976793
652,37.5671008213064
653,21.683904874615408
654,11.270123825886284
655,20.19457662871751
656,30.30753020021722
657,26.02908972932051
658,15.476695860712086
659,11.45582464761829
660,24.060578686282454
661,30.77347369577076
662,23.93687977533345
663,16.73201047282243
664,19.886663953420772
665,34.89693951525605
666,42.241905628283284
667,27.634539254059717
668,14.70657583872275
669,20.890705253529607
670,35.25488946467953
671,38.50659077056762
672,29.05773494437588
673,19.34515459803022
674,18.106226820146027
675,23.951608337966988
676,26.741338355139913
677,23.94563589836224
678,21.533598242273175
679,21.39588647929976
680,21.57835420324044
681,22.425991999850723
682,24.200965954279702
683,24.672345081980346
684,24.416240152784106
685,21.569185707468968
686,19.992698702170262
687,19.82631710561175
688,23.250985385785768
689,27.1664811855111
690,27.26855907220959
691,25.729695200938707
692,26.581762456628166
693,23.705970145775535
694,23.8226239979748
695,23.376097899684407
696,22.703407373144174
697,23.08704630962072
698,25.762229836636017
699,28.840958465457145
700,33.55384527838113
701,37.33180402704402
702,33.34986460363287
703,30.94510470407718
704,36.65921313291644
705,38.507319011707565
706,32.233246497144975
707,26.407317078994485
708,29.566864894366397
709,32.506562913531795
710,31.01953914933499
711,33.55463827213252
712,37.83492308283968
713,39.77816535272981
714,38.31995501620777
715,35.92165877765334
716,35.646205535334886
717,37.746058128965345
718,39.55147214094571
719,37.434924959985956
720,28.30140777100867
721,22.228322424633724
722,26.431141356579346
723,34.13836475323514
724,34.26496605344875
725,26.011080668253317
726,16.616321016669982
727,21.68599351630107
728,29.594928575646787
729,27.758139929910875
730,16.35533749543808
731,13.417955328188025
732,22.461001444019157
733,34.61265249222933
734,31.838110354544472
735,19.360216223874705
736,15.616804099010135
737,28.781784540661103
738,45.32708051520207
739,45.59154558091489
740,27.030384370993694
741,16.475653977218517
742,30.353212352591502
743,42.232519020243785
744,35.1805564248317
745,17.17929308403104
746,13.711710037333859
747,27.333193156873488
748,35.035119964360156
749,27.889402474767024
750,16.115850584475886
751,16.282989860104575
752,29.103247968961004
753,35.21953023546527
754,27.391882895144736
755,22.753599592860066
756,28.687606400127624
757,35.68452128843028
758,36.34566738818544
759,31.227379373860895
760,24.686828460445444
761,25.46009317130417
762,30.767289576232148
763,33.86538050299536
764,27.84286602184828
765,22.908579249068925
766,26.916436640474362
767,33.55953526560895
768,33.86779237467352
769,26.67065698911569
770,20.809233639121185
771,22.795310845179905
772,31.560512382980313
773,39.152388756263846
774,35.94395544591064
775,27.482066429435626
776,24.406786714483225
777,28.39559290567618
778,31.036586072285736
779,27.981695774082233
780,24.13128103754506
781,25.89294456330815
782,28.914885806896134
783,28.747757241576604
784,21.76787969749858
785,15.882557799231305
786,21.041093567169263
787,26.647809498013558
788,23.593040903464118
789,12.24734039945094
790,10.816412560604714
791,26.417838336839722
792,36.09096256049728
793,23.132338796293602
794,10.551325332140326
795,20.187143406137228
796,38.23311728262393
797,35.17661374525698
798,13.560690958086694
799,1.696240002600648
800,13.544106890310351
801,31.010610862241858
802,32.255165111455234
803,20.101752796157566
804,9.895314414519117
805,15.879539430085998
806,29.132179804685936
807,34.587068966745356
808,30.633791545751354
809,24.871543718736465
810,25.79135581999199
811,36.565077197297285
812,41.1062700528017
813,37.374717978534214
814,28.71638331329825
815,26.714383639794296
816,30.77720506089447
817,34.243833285449504
818,33.431409921697075
819,26.710643097376078
820,24.22828282925694
821,24.3384532284467
822,24.993366723929796
823,24.773684398909495
824,25.16459308131703
825,26.017919032169154
826,26.570817905464466
827,25.218855345090024
828,24.397767566323793
829,24.226151462734585
830,25.094626509767213
831,28.554791410892825
832,27.898848141192197
833,24.750730563730244
834,20.376793028452923
835,16.944113465581843
836,18.760793881281586
837,21.16896744409512
838,22.44784658466736
839,19.597067506907266
840,15.102667289947078
841,13.506268491529127
842,17.16633584430377
843,23.13134127956813
844,20.590790976185204
845,13.85768066892001
846,15.462679004438542
847,21.710967143920634
848,23.455891380387488
849,21.877731819084403
850,22.17485250568823
851,27.227278168515905
852,30.16450776017009
853,28.200844068251392
854,26.521691125579473
855,29.719678425567682
856,37.73628528989275
857,37.022020783746626
858,29.16751470291516
859,23.46345974188447
860,27.310462240075807
861,35.238129049089245
862,36.31534275227906
863,29.63158465584081
864,23.39279111148817
865,23.785014671524554
866,33.2167624684261
867,41.53061762655408
868,35.55286889849401
869,24.022270541143047
870,22.764435630843874
871,35.260537435094605
872,43.72850730025854
873,37.74747300835023
874,24.132364060172268
875,26.0500979162131
876,40.986460298431396
877,49.99967440470998
878,37.69159471537059
879,22.880859070449976
880,30.15388363380878
881,48.54195701389183
882,47.63178752977105
883,30.91869355751105
884,19.022749266766787
885,23.14099739701458
886,34.12339886673104
887,34.42328720722973
888,20.70061797251101
889,12.66422549435017
890,26.014276127167076
891,40.965724240307104
892,33.03054672528457
893,19.524913996789593
894,19.39947165231892
895,35.9363875787643
896,42.29704428909726
897,32.63741240733375
898,23.262211925422204
899,24.016685272970584
900,34.68633089001085
901,38.5718342869103
902,28.460979037362836
903,21.776316086480097
904,27.418507144267714
905,35.96467329369586
906,37.06933558266478
907,30.110456556250977
908,26.982495681173642
909,28.63018103319432
910,32.669807558264914
911,32.167351042683116
912,25.753935933482772
913,21.912891435610604
914,31.506604856492707
915,40.93697677487822
916,39.709920604305125
917,30.120598190383177
918,22.47988626845131
919,28.06111311353916
920,34.55592572050716
921,32.972065803531045
922,27.464644294550233
923,22.60208941762401
924,23.03459625448005
925,28.439913220708693
926,26.54183206196777
927,24.190765977834573
928,21.692063801684863
929,25.55011345783236
930,28.676104740870173
931,28.393827772758833
932,23.091414289521673
933,26.677650069428644
934,33.71864362891767
935,34.23581653128346
936,27.911176657730508
937,27.501923971753246
938,34.334988923886996
939,37.66860992867077
940,36.00055747541403
941,29.31418849205798
942,28.06233846289933
943,35.61216294752053
944,42.22450039236347
945,37.48575101514863
946,29.643109956793538
947,32.118184787942226
948,43.13936909372668
949,42.60525523476078
950,31.50342185922738
951,30.025236646576726
952,39.58786180535552
953,47.38027363780714
954,45.26219461330397
955,34.32435785305318
956,30.004135942443273
957,37.20837100465153
958,51.31473531965574
959,53.39258626072331
960,39.94116194639443
961,31.657170229007566
962,44.4977453423011
963,63.46606230522367
964,63.471453230038904
965,49.23621874043448
966,41.58949403895544
967,46.67599412212113
968,55.322964604384794
969,54.747222369161015
970,43.320947434819175
971,39.382959513473764
972,45.63758133485727
973,54.416808696064706
974,53.015909311095925
975,41.11148596428481
976,39.36405243923378
977,48.36903681521548
978,57.34055036617049
979,54.41531497352415
980,41.4687917514748
981,36.50891271971281
982,47.616434865978626
983,54.85968457636735
984,50.154466126870346
985,39.26945785916596
986,37.06911885056823
987,49.548466887821576
988,57.77732986746945
989,48.08964394246787
990,37.168000509868904
991,38.37484427982605
992,47.63861585856086
993,50.70346911318354
994,44.21894117815036
995,40.53118153835244
996,45.69484160361193
997,51.539795386571775
998,51.49831524261053
999,45.27559200727309
